filepath,ground_truth,system_verdict,final_score,score_Audio Forensics (ECAPA),score_Cross-Modal (Lip-Sync),score_Facial Biometric (Quality)
zh_83_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9990226030349731,1.0,0.9999374151229858,0.9961905479431152
zh_108_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9964007049798965,1.0,0.999005138874054,0.9871945977210999
en_33_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9846248120069504,0.95947265625,0.9992239475250244,0.9964792132377625
fr_102_label_real.npz,Real,Real,0.001975555450189859,0.0,0.0035793769638985395,0.0021752186585217714
ru_96_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9951749324798584,1.0,0.9995951056480408,0.9813475608825684
en_2_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.996496894955635,0.99951171875,0.9966796636581421,0.9919837117195129
fr_98_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9974750071763993,1.0,0.9980027079582214,0.9930956959724426
ja_35_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9969205439090729,0.99951171875,0.9993783235549927,0.9893604516983032
ru_77_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.7410450019408017,1.0,0.9725114107131958,0.008161750622093678
en_112_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9970257163047791,1.0,0.998943030834198,0.9897940158843994
ja_4_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9924925029277802,0.98388671875,0.9997313618659973,0.9929584264755249
ar_23_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.654979482293129,0.0169219970703125,0.9998243451118469,0.9965081810951233
ru_18_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9975426673889161,1.0,0.997509241104126,0.9941558837890625
zh_34_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9973270207643509,1.0,0.9977570176124573,0.9928968548774719
ja_15_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9923546761274338,1.0,0.9861741065979004,0.9915401339530945
en_80_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9911084085702896,1.0,0.9991413354873657,0.9658074975013733
fr_111_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9962728708982468,1.0,0.9950135350227356,0.9930698275566101
ar_63_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.6268512338399888,1.0,0.06914659589529037,0.9967703819274902
zh_64_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9963450789451599,1.0,0.9992054104804993,0.9866516590118408
en_87_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9958124876022338,1.0,0.9994524121284485,0.984126091003418
ja_8_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.997464257478714,1.0,0.9994550347328186,0.9907289743423462
zh_83_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9987730354070663,1.0,0.9998407363891602,0.9953469634056091
fr_3_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9923800379037857,1.0,0.9849358201026917,0.9936228394508362
en_90_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9667835026979447,0.91015625,0.9993385672569275,0.9939735531806946
ru_10_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.990647879242897,0.99169921875,0.996636152267456,0.9795947670936584
fr_52_to_zh_Xtts_label_fake.npz,Fake,Real,0.3573275254573673,1.0,0.011047699488699436,0.011633782647550106
zh_94_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9962042689323425,1.0,0.9994932413101196,0.9856278896331787
es_56_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9954274594783783,1.0,0.996701180934906,0.9869879484176636
ar_60_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9848006188869476,1.0,0.9647315144538879,0.9956320524215698
en_59_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.983643189072609,1.0,0.9608799815177917,0.997164785861969
es_19_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9946050971746445,1.0,0.9932498931884766,0.9892205595970154
fr_70_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9129331171512604,1.0,0.7853084802627563,0.9952389001846313
fr_27_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.8253194451332093,0.50537109375,0.9998979568481445,0.9939215183258057
fr_109_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.8485082268714905,1.0,0.6255127787590027,0.9932124614715576
es_11_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9962022185325623,1.0,0.9992678761482239,0.9859802722930908
zh_122_label_real.npz,Real,Real,0.0006514339504064993,0.0004172325134277344,5.413866165326908e-05,0.0019349884241819382
ru_57_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9974009990692139,0.99853515625,0.9998887777328491,0.9918327331542969
fr_9_label_real.npz,Real,Real,0.02603310444392264,0.0,0.06255961209535599,0.0040370384231209755
en_108_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9990841746330261,0.99951171875,0.9998633861541748,0.9972388744354248
es_35_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9927876055240631,1.0,0.9941539168357849,0.9805041551589966
ja_36_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9990421533584595,1.0,0.9997583031654358,0.9965553283691406
ru_55_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9975208431482315,1.0,0.9994263648986816,0.9910011887550354
ja_16_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.996524429321289,1.0,0.9996241331100464,0.986699104309082
en_112_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.998127543926239,1.0,0.9993497729301453,0.9935505390167236
ja_12_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9841850489377976,1.0,0.9630237221717834,0.9959022402763367
es_7_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9859349876642227,1.0,0.9879619479179382,0.9630008339881897
zh_20_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9940688729286193,1.0,0.9948074221611023,0.9845836162567139
zh_82_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9981043398380279,1.0,0.9990352392196655,0.993960976600647
fr_40_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9920086711645126,1.0,0.98186856508255,0.9970449805259705
ar_25_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9824264466762542,0.9990234375,0.998908281326294,0.9328197240829468
es_93_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9953703910112381,1.0,0.9994058609008789,0.9824321866035461
es_68_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9994128257036209,1.0,0.9998536109924316,0.997885525226593
ru_30_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9972887903451919,1.0,0.9992929697036743,0.9902864098548889
zh_122_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9989737659692763,0.9990234375,0.9996812343597412,0.9977722764015198
fr_47_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.8681784778833389,0.67041015625,0.962960422039032,0.9934030175209045
zh_4_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9983659327030182,1.0,0.9992207288742065,0.9947105646133423
ja_30_label_real.npz,Real,Real,0.0006755763140972703,2.562999725341797e-06,3.810528141912073e-05,0.00263774860650301
en_125_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9934202283620834,1.0,0.9962148070335388,0.9797372221946716
en_10_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9976840645074845,1.0,0.9996764659881592,0.9912539124488831
ar_67_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9943180501461029,0.98681640625,0.9998339414596558,0.9959949254989624
ja_25_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9909655779600144,1.0,0.9997518658638,0.9642593264579773
es_50_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9964831620454788,1.0,0.9993523955345154,0.9869688153266907
ru_29_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9803304553031922,0.95458984375,0.9983692765235901,0.9875051975250244
fr_39_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9744123429059982,0.9306640625,0.9992340803146362,0.995945155620575
es_89_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9980924189090729,0.99951171875,0.9997798800468445,0.9934054613113403
ru_7_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9868236154317855,1.0,0.9941619038581848,0.9566354155540466
en_127_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.9987663090229034,1.0,0.9995797276496887,0.9957376718521118
ru_11_label_real.npz,Real,Real,0.001327950437553227,4.1961669921875e-05,9.41624166443944e-05,0.005102395545691252
ru_112_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9989686757326126,1.0,0.9995064735412598,0.9966643452644348
fr_102_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9694130122661591,0.93212890625,0.9995504021644592,0.9733909368515015
es_58_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9975420445203781,1.0,0.9991118311882019,0.9915892481803894
ja_47_to_en_Vall_label_fake.npz,Fake,Deepfake,0.9960453450679779,0.99560546875,0.9996055960655212,0.9909647703170776
es_101_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.997708934545517,1.0,0.997642457485199,0.9946078062057495
zh_31_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9980366438627243,1.0,0.9994789958000183,0.9929801821708679
fr_42_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.7540103986859321,1.0,0.8357536196708679,0.27883580327033997
es_100_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9947711676359177,1.0,0.9921411275863647,0.9916588664054871
es_57_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9943733304738999,1.0,0.9983069896697998,0.9802021384239197
en_32_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9993692308664321,1.0,0.9997283816337585,0.9979115128517151
ja_54_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.994097551703453,1.0,0.9997889399528503,0.9767279028892517
fr_15_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9983143985271454,1.0,0.9996567964553833,0.9938067197799683
fr_105_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9979553908109665,1.0,0.9993906021118164,0.9927965998649597
es_73_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9363357990980148,0.82958984375,0.9975296854972839,0.987869918346405
ar_65_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9136597365140915,0.7568359375,0.9998264908790588,0.9953462481498718
ru_62_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9963387846946716,1.0,0.9999535083770752,0.9854295253753662
fr_47_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9870169043540955,1.0,0.9731151461601257,0.9910833835601807
zh_17_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9975385695695878,1.0,0.9994142055511475,0.9910915493965149
fr_86_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9970881819725037,1.0,0.9997679591178894,0.9887239933013916
ru_107_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9980537712574005,1.0,0.999264657497406,0.9933916330337524
ja_58_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9986375719308853,1.0,0.9991926550865173,0.9958420395851135
en_50_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.997182485461235,1.0,0.9998052716255188,0.9890415072441101
ja_45_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9950074523687362,1.0,0.9938173890113831,0.9899219870567322
ru_54_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9516832768917084,0.8681640625,0.998761773109436,0.9932845830917358
zh_94_to_en_Bark_label_fake.npz,Fake,Deepfake,0.995884683728218,1.0,0.9991719722747803,0.9848635792732239
zh_123_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9990908414125442,1.0,0.9998971223831177,0.9965279698371887
zh_65_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9975924491882324,1.0,0.9996930360794067,0.9908609390258789
es_122_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.7325829098699614,0.99951171875,0.9523176550865173,0.007306985091418028
ar_19_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.8304001092910767,1.0,0.9940156936645508,0.3311753273010254
fr_107_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9975752741098404,1.0,0.9992071986198425,0.9915695786476135
en_56_label_real.npz,Real,Real,0.0007473961304640397,1.5914440155029297e-05,8.797941700322554e-05,0.002826537238433957
ru_131_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.990971913933754,1.0,0.9850239753723145,0.9878492951393127
en_61_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9947517663240433,1.0,0.9931415915489197,0.9899805188179016
zh_129_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9909572958946228,1.0,0.9821999073028564,0.9923093318939209
en_78_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9982666403055191,1.0,0.9998001456260681,0.9933863282203674
es_51_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9958143323659897,1.0,0.9991208910942078,0.9846639037132263
en_9_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9982092201709747,1.0,0.9991365075111389,0.9942184686660767
zh_93_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.7629430990666151,1.0,0.999337375164032,0.05283259600400925
zh_108_to_en_Vall_label_fake.npz,Fake,Deepfake,0.9067985564470291,0.7470703125,0.9998458623886108,0.9815424084663391
zh_22_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9925869137048722,1.0,0.9916587471961975,0.9836936593055725
es_1_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.7567535264417529,1.0,0.9969898462295532,0.031830351799726486
es_112_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9973039776086807,1.0,0.9964419007301331,0.99490886926651
ru_126_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9961056709289551,1.0,0.9965524673461914,0.9899387359619141
es_19_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.880146113038063,1.0,0.706082820892334,0.9908519387245178
ru_58_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9961239874362946,1.0,0.9995474219322205,0.9852200746536255
es_69_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9988263666629791,1.0,0.9998466968536377,0.9955507516860962
fr_92_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9979778826236725,1.0,0.9994292855262756,0.9928246736526489
ru_38_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9959324896335602,1.0,0.9985483288764954,0.9860526323318481
fr_14_label_real.npz,Real,Real,0.0014949583332054318,1.7881393432617188e-07,0.0017993854125961661,0.0031005663331598043
en_88_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9956973314285278,1.0,0.9932082295417786,0.9936561584472656
zh_28_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9938373476266861,1.0,0.9980270266532898,0.9785061478614807
en_111_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9992640763521194,1.0,0.9994608759880066,0.9979189038276672
zh_8_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9985895216464996,0.99951171875,0.9996907711029053,0.9955364465713501
es_45_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9975800096988678,1.0,0.9994526505470276,0.991195797920227
ru_54_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9973797261714935,1.0,0.9987917542457581,0.9914520978927612
ru_122_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9990047574043274,1.0,0.99974125623703,0.9964330196380615
ru_22_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.7827125251293182,0.449462890625,0.9405434131622314,0.9967325925827026
en_8_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9976688653230668,1.0,0.9992467164993286,0.9918807148933411
zh_14_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9964437454938888,1.0,0.9997385144233704,0.9861933588981628
fr_23_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.6491717576980591,0.006824493408203125,0.9996401071548462,0.987708568572998
en_111_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9984988629817962,1.0,0.9984418749809265,0.9964884519577026
ru_34_label_real.npz,Real,Real,0.0022886811755597593,5.543231964111328e-06,0.0026795733720064163,0.004859646782279015
ja_35_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9977015018463135,1.0,0.9965649247169495,0.9963021278381348
zh_15_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.6482148230075837,0.004772186279296875,0.9993951320648193,0.9871460199356079
fr_62_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9937867611646652,1.0,0.9895087480545044,0.9919330477714539
en_25_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.8468386083841324,1.0,0.6187475323677063,0.9973583817481995
fr_57_label_real.npz,Real,Real,0.017394986655563115,0.0472412109375,0.00011862994870170951,0.003252443391829729
zh_122_to_en_Vall_label_fake.npz,Fake,Deepfake,0.9896039366722107,0.97265625,0.9996219873428345,0.9973018169403076
fr_49_label_real.npz,Real,Real,0.0156577433925122,0.0,0.0012577975867316127,0.06061849743127823
ja_9_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.763773164153099,1.0,0.43210074305534363,0.9637314677238464
en_73_to_zh_Vall_label_fake.npz,Fake,Deepfake,0.9969203352928162,0.9970703125,0.9995693564414978,0.9924719333648682
en_92_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9885813772678376,1.0,0.981012761592865,0.9847050905227661
fr_103_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9962202191352845,1.0,0.9992127418518066,0.9861404895782471
zh_115_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9954210668802261,1.0,0.997788667678833,0.9852223992347717
zh_27_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9951667070388794,1.0,0.9915687441825867,0.9941568374633789
es_51_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9952545940876008,1.0,0.9990345239639282,0.9825631380081177
es_108_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9987849980592728,1.0,0.9993473887443542,0.9961841702461243
zh_23_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9889625996351242,1.0,0.9829996228218079,0.9830510020256042
ar_34_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9971927165985107,1.0,0.9987881779670715,0.9907097816467285
ar_42_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9989302933216095,1.0,0.9989701509475708,0.9973689317703247
es_24_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.7512907361146063,1.0,0.9985582232475281,0.007469787262380123
fr_5_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9980130523443222,1.0,0.9987061023712158,0.9941224455833435
en_24_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9299292981624603,0.99609375,0.8318732976913452,0.994188666343689
en_35_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9980534493923188,1.0,0.998957633972168,0.9938815832138062
en_39_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9976942270994187,1.0,0.9997864365577698,0.9911186099052429
es_61_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9989729881286621,1.0,0.9998020529747009,0.996208667755127
en_1_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.6441105276346206,0.00800323486328125,0.9849804639816284,0.9892688393592834
zh_95_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9970106959342957,1.0,0.9989665746688843,0.9896962642669678
en_86_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9915912330150605,0.9990234375,0.9917607307434082,0.9809149503707886
ru_95_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9970687538385391,1.0,0.9995672106742859,0.9889674782752991
fr_49_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9779824525117874,1.0,0.9527221322059631,0.9875743985176086
ar_20_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.6567807525396347,0.0232391357421875,0.9995743632316589,0.995269238948822
zh_46_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9981399089097976,1.0,0.9996640682220459,0.9930971264839172
ru_110_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9971428543329239,1.0,0.9997918009757996,0.9889045357704163
en_18_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9974503368139267,0.9970703125,0.9997605681419373,0.9942860007286072
en_20_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.995882374048233,1.0,0.9993859529495239,0.9845119714736938
es_67_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9978127896785736,1.0,0.9997075200080872,0.991719126701355
ru_92_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9964356929063797,1.0,0.9986945986747742,0.9878314137458801
ru_134_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9908763557672501,1.0,0.9821425080299377,0.9920774102210999
es_122_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.714608911331743,1.0,0.8963349461555481,0.024299731478095055
es_79_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9975404173135758,1.0,0.9979562759399414,0.9934316277503967
fr_93_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9932576805353165,1.0,0.9917519688606262,0.9862275719642639
es_90_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9965343743562698,1.0,0.9996505975723267,0.9866965413093567
fr_76_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9586458265781402,0.89453125,0.9969045519828796,0.9871922731399536
es_66_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9972254723310471,1.0,0.9987888932228088,0.9908396601676941
zh_115_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9714796990156174,1.0,0.9401369690895081,0.9816996455192566
en_3_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9960759609937668,1.0,0.9917386174201965,0.9975220561027527
ru_85_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.9561096459627152,1.0,0.9018273949623108,0.9815147519111633
en_93_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9947561651468277,1.0,0.9973310232162476,0.9832950234413147
fr_79_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9975846320390701,1.0,0.9995982050895691,0.99098140001297
ar_26_label_real.npz,Real,Real,0.0010460625286214053,0.0,0.0006177326431497931,0.0031958778854459524
en_47_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.8901618182659149,1.0,0.9938037395477295,0.5705612897872925
es_112_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9983571171760559,1.0,0.9984943866729736,0.9958374500274658
ru_127_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9938224196434021,1.0,0.9937663078308105,0.9852635860443115
es_56_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9984002321958542,1.0,0.999685525894165,0.9941040873527527
